p,RSS_profile,LR_profile,threshold_95
1.01295,5.3184940363739274e-05,105.80924686510251,3.841458820694124
1.013,5.3622897391745396e-05,105.93226016405794,3.841458820694124
1.01305,5.406263629918051e-05,106.05476724648248,3.841458820694124
1.0131000000000001,5.4504156896904755e-05,106.17677224050857,3.841458820694124
1.01315,5.494745899504692e-05,106.29827922381615,3.841458820694124
1.0132,5.539254240480017e-05,106.41929222493869,3.841458820694124
1.01325,5.583940693661939e-05,106.53981522356256,3.841458820694124
1.0133,5.628805240115634e-05,106.65985215156381,3.841458820694124
1.01335,5.673847860927319e-05,106.77940689377344,3.841458820694124
1.0134,5.719068537140326e-05,106.89848328855622,3.841458820694124
1.01345,5.7644672498406706e-05,107.01708512877178,3.841458820694124
1.0135,5.8100439801144094e-05,107.13521616237963,3.841458820694124
1.01355,5.855798709001566e-05,107.25288009302643,3.841458820694124
1.0136,5.901731417594715e-05,107.37008058099278,3.841458820694124
1.01365,5.947842086969789e-05,107.4868212436916,3.841458820694124
1.0137,5.994130698192763e-05,107.6031056563514,3.841458820694124
1.01375,6.040597232349507e-05,107.71893735274364,3.841458820694124
1.0138,6.087241670501336e-05,107.83431982571066,3.841458820694124
1.01385,6.13406399374437e-05,107.94925652794062,3.841458820694124
1.0139,6.181064183135986e-05,108.06375087240096,3.841458820694124
1.01395,6.228242219774898e-05,108.17780623313855,3.841458820694124
1.014,6.275598084730281e-05,108.29142594569869,3.841458820694124
1.0140500000000001,6.323131759081902e-05,108.40461330780386,3.841458820694124
1.0141,6.370843223911907e-05,108.51737157990365,3.841458820694124
1.01415,6.418732460312339e-05,108.62970398575138,3.841458820694124
1.0142,6.466799449340547e-05,108.74161371284885,3.841458820694124
1.01425,6.515044172116596e-05,108.85310391321222,3.841458820694124
1.0143,6.563466609695827e-05,108.96417770360428,3.841458820694124
1.01435,6.612066743188404e-05,109.07483816632995,3.841458820694124
1.0144,6.660844553649157e-05,109.18508834949328,3.841458820694124
1.01445,6.709800022203226e-05,109.29493126778272,3.841458820694124
1.0145,6.758933129895174e-05,109.40436990262171,3.841458820694124
1.01455,6.80824385785472e-05,109.51340720302225,3.841458820694124
1.0146,6.857732187153256e-05,109.62204608573755,3.841458820694124
1.01465,6.907398098874313e-05,109.73028943588443,3.841458820694124
1.0147,6.9572415741315e-05,109.83814010743738,3.841458820694124
1.01475,7.007262593990455e-05,109.94560092350741,3.841458820694124
